transaction_id,customer_name,customer_address,customer_ip_address,merchant_name,merchant_address,merchant_ip_address,item_purchased,product_category,activity_type,type_of_transaction,transaction_amount,average_transaction_amount,credit_limit,date_of_last_balance_transfer,transaction_zip_code,previous_transaction_zip_code,distance_between_locations_km,is_impossible_travel,device_used,is_device_anomaly,is_geo_anomaly,is_new_device_login,is_new_ip_login,is_geo_change_login,is_sim_swap_detected,date_of_email_change,date_of_phone_change,date_of_address_change,date_of_password_change,date_of_account_creation,date_of_account_locked,date_of_credit_limit_changed,account_age_days,date_of_last_otp_email_challenge,date_of_last_otp_sms_challenge,date_of_last_cvv_challenge,date_of_last_ssn_cvv_challenge,date_of_last_verid_challenge,number_of_email_otp_challenges_failed_last_7d,number_of_sms_otp_challenges_failed_last_7d,number_of_transactions_last_24h,number_of_failed_logins_last_24h,is_transaction_spike,is_transaction_just_below_limit,is_external_reward_redemption,is_balance_transfer,transaction_timestamp,is_odd_hour_activity,is_weekend_activity,is_microtransactions_flood,number_of_frequent_reversals_declines_last_7d,is_cross_channel_inconsistency,is_unusual_mcc_category,is_new_unknown_merchant,is_spending_category_shift,change_in_avg_daily_spend_ratio,is_dormant_to_active_transition,is_high_transaction_speed,is_unusual_input_patterns,is_device_emulation_detected,is_personal_info_change_followed_by_txn,is_challenge_bypassed_skipped,is_synthetic_identity_behavior,is_deepfake_voiceprint_abuse_detected,ml_behavioral_anomaly_score,is_behavioral_anomaly,is_fraud
e344ce9c-b542-4ecd-bfa7-727e7cb075b3,Laurie Henry,"3829 Darlene Common Suite 157
North Chrisshire, NE 31270",207.167.25.46,Chan LLC,"89333 Kimberly Path
Simmonsfort, OK 85842",89.238.177.153,Designer Sneaker Collection,luxury,purchase,mobile_app,2336.89,125.68,1000,2024-11-29,75201,60601,1295.59,True,tablet,False,False,False,False,False,False,2025-05-21 01:06:52,2025-05-21 01:40:20,2025-05-21 00:18:12,2025-05-20 20:36:32,2024-08-26,2025-05-21 02:48:25,2025-05-19 19:02:08,269,2025-05-21 02:31:44,2025-05-21 02:26:08,2025-05-21 02:41:11,2025-05-21 02:34:26,2025-05-21 02:45:36,20,19,37,17,True,False,False,True,2025-05-21 03:24:00,True,False,False,6,True,"(False,)","(False,)",False,18.59,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.97,False,True
3962aeaf-23b3-4f8b-a3a4-ec66e5d46f26,Ryan Phillips,"28664 Spencer Gateway Suite 933
Jeffreyburgh, ND 29325",193.12.130.113,Guerrero-Reed,"974 Andrew Centers Suite 375
Brianberg, TN 26413",197.44.160.50,Premium VPN Subscription,digital_goods,purchase,online,9998.42,60.16,10000,2025-04-21,30301,90210,3131.24,True,tablet,False,False,False,False,False,False,2025-05-21 10:26:33,2025-05-21 13:27:06,2025-05-21 14:33:11,2025-05-21 15:14:29,2025-04-13,2025-05-21 16:05:26,2025-05-19 08:14:01,39,2025-05-21 16:38:48,2025-05-21 16:05:46,2025-05-21 16:37:59,2025-05-21 16:37:32,2025-05-21 16:14:21,28,39,36,32,False,True,True,False,2025-05-21 16:46:40,False,False,False,9,False,"(False,)","(False,)",False,166.2,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.95,False,True
1c1c321d-d237-4e3d-8567-3ad773f0ae6d,Alexander Miller,"USNV Summers
FPO AP 07649",68.67.54.170,Moore-Moran,"116 Crawford Summit Apt. 320
Georgeside, WV 27484",169.61.212.102,First Class Flight Ticket - Global,travel,purchase,online,1907.63,92.9,20000,2025-01-15,30301,90210,3131.24,True,tablet,False,False,False,False,False,False,2025-05-19 21:09:50,2025-05-19 20:08:39,2025-05-19 21:50:38,2025-05-19 22:48:50,2025-01-29,2025-05-20 02:47:17,2025-05-17 17:35:35,113,2025-05-20 03:02:02,2025-05-20 03:11:42,2025-05-20 03:28:04,2025-05-20 02:44:15,2025-05-20 03:12:05,20,12,37,31,True,False,False,True,2025-05-20 03:35:00,True,False,True,5,False,"(False,)","(False,)",False,20.53,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.97,False,True
02fd8570-b198-4620-93d7-6e06a16b1779,Jo Galloway,"363 Mark Shores
Martinhaven, NM 61304",11.166.231.58,"Lyons, Donovan and Reed","PSC 2346, Box 3365
APO AA 67505",76.222.8.182,Betting Credits,gambling,purchase,online,2147.07,117.1,2500,2024-12-12,60601,90210,2821.7,True,desktop,False,False,False,False,False,True,2025-05-19 22:22:13,2025-05-20 01:03:06,2025-05-19 16:28:17,2025-05-19 21:34:20,2024-02-18,2025-05-20 01:00:55,2025-05-16 02:46:29,459,2025-05-20 01:26:38,2025-05-20 01:14:31,2025-05-20 01:22:31,2025-05-20 01:35:19,2025-05-20 01:11:02,29,13,79,18,True,False,False,True,2025-05-20 02:06:00,True,False,False,15,False,"(False,)","(False,)",False,18.34,True,"(True,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.96,False,True
cea647c2-3c4a-4fb2-806b-dfc9805c096e,Mrs. Adrienne Wong,"3988 Dennis Alley Suite 540
West Brandon, VA 66711",209.17.199.110,Burke PLC,"104 Stewart Divide Apt. 842
Tinaburgh, AS 10469",8.182.107.179,Steam Gift Card $250,digital_goods,purchase,POS,616.79,37.94,10000,2025-02-12,80202,33101,2778.36,True,tablet,False,False,False,False,False,False,2025-05-20 18:22:48,2025-05-20 22:50:12,2025-05-20 18:56:12,2025-05-20 21:31:45,2025-01-06,2025-05-21 01:58:02,2025-05-17 21:27:03,136,2025-05-21 02:12:10,2025-05-21 01:21:32,2025-05-21 01:15:14,2025-05-21 01:48:46,2025-05-21 01:19:09,38,22,30,39,True,False,False,False,2025-05-21 02:13:33,False,False,False,15,False,"(False,)","(False,)",False,16.26,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.95,False,True
96bf1a4b-9c48-4138-adfb-6d5458a51c17,Juan Moore,"47329 Melanie Trace
Cartershire, DC 29526",140.166.217.4,Montes-Watkins,"507 Jacob Throughway
Mckinneystad, MH 44963",206.199.238.122,Designer Sneaker Collection,luxury,purchase,mobile_app,2305.19,152.7,5000,2025-02-05,60601,90210,2821.7,True,tablet,False,False,False,False,False,False,2025-05-21 01:41:35,2025-05-20 22:41:53,2025-05-20 21:35:14,2025-05-20 20:35:49,2024-12-11,2025-05-21 03:19:34,2025-05-17 09:27:35,162,2025-05-21 02:45:49,2025-05-21 02:40:22,2025-05-21 03:26:47,2025-05-21 02:57:28,2025-05-21 03:04:02,22,24,42,17,True,False,False,False,2025-05-21 03:31:09,False,False,False,17,False,"(False,)","(False,)",False,15.1,True,"(False,)","(False,)","(False,)",True,True,"(False,)","(False,)",0.97,False,True
aae008e7-9159-4fc3-95a1-3aef891773f6,Andrea Anderson,"0934 Robert Harbor
East Caleb, HI 09279",72.230.248.227,Smith LLC,"69410 Castillo Underpass Suite 102
Michaelland, ID 92104",120.111.95.60,Exotic Car Rental (Ferrari),travel,purchase,POS,2002.87,152.29,10000,2024-11-29,60601,90210,2821.7,True,tablet,True,False,False,False,False,False,2025-05-19 21:11:56,2025-05-19 22:31:03,2025-05-19 18:05:25,2025-05-19 21:03:36,2024-12-22,2025-05-20 01:40:30,2025-05-15 17:30:08,151,2025-05-20 02:13:12,2025-05-20 02:22:00,2025-05-20 01:42:07,2025-05-20 01:39:17,2025-05-20 02:06:17,39,48,84,34,True,False,False,False,2025-05-20 02:38:00,True,False,False,6,False,"(False,)","(False,)",False,13.15,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.95,False,True
21721a3a-c792-4429-8bea-bf77372eee8d,Tracy Castaneda,"139 Jessica Flat Apt. 549
Carlosfurt, FL 25609",196.58.17.25,Thompson LLC,"USCGC Robinson
FPO AP 61422",150.138.111.65,Online Casino Credits,digital_goods,purchase,mobile_app,3670.89,186.85,20000,2025-03-07,75201,33101,1788.62,True,tablet,False,False,False,False,False,False,2025-05-20 00:19:03,2025-05-20 02:23:33,2025-05-20 00:35:04,2025-05-19 21:40:40,2024-03-04,2025-05-20 01:18:43,2025-05-17 08:14:55,444,2025-05-20 01:52:04,2025-05-20 02:34:52,2025-05-20 01:51:17,2025-05-20 01:47:22,2025-05-20 02:00:30,21,13,83,17,True,False,False,True,2025-05-20 02:40:00,True,False,False,16,False,"(False,)","(False,)",False,19.65,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.94,True,True
83d9164e-9e3f-4365-a61c-399bfa1032f0,Timothy Lozano,"653 George Loop
Lake Kevinside, LA 03388",211.174.71.226,"Williams, Morales and Johnson","8942 Smith Drives
West Jessicahaven, MP 90186",195.89.159.202,Exotic Car Rental (Ferrari),travel,purchase,POS,801.76,68.36,2500,2024-12-29,60601,90210,2821.7,True,tablet,False,False,False,False,False,False,2025-05-20 16:33:37,2025-05-20 22:24:36,2025-05-20 16:52:12,2025-05-20 22:24:14,2024-10-07,2025-05-21 00:46:21,2025-05-16 16:10:30,227,2025-05-21 01:47:44,2025-05-21 01:56:12,2025-05-21 02:10:52,2025-05-21 02:21:47,2025-05-21 01:43:48,12,48,39,39,True,False,False,False,2025-05-21 02:22:00,True,False,False,20,False,"(False,)","(False,)",False,11.73,True,"(True,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.98,True,True
3634992a-cd76-448b-aa2e-475f8a0fdc7e,Katherine Hernandez,"6484 Rodney Parks
North Brittany, IL 55178",221.253.189.61,"Mullen, Walker and Myers","Unit 4176 Box 1865
DPO AA 94079",129.85.169.166,Hermes Birkin Bag,luxury,purchase,POS,1156.92,52.24,1000,2025-01-20,90210,30301,3131.24,True,tablet,False,False,False,False,False,False,2025-05-21 00:22:00,2025-05-20 17:31:49,2025-05-21 02:06:56,2025-05-20 19:45:44,2024-04-28,2025-05-21 01:22:33,2025-05-20 00:28:49,389,2025-05-21 02:25:23,2025-05-21 02:28:05,2025-05-21 02:17:52,2025-05-21 01:44:40,2025-05-21 02:12:56,34,13,37,25,True,False,False,True,2025-05-21 02:42:00,True,False,False,13,False,"(False,)","(False,)",False,22.15,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.92,False,True
3c6da7d7-9fde-4c2e-9d4c-cdff1b9f4914,Brittany Guzman,"3069 Lawrence Oval
Taylorland, MO 32819",85.68.33.198,Clark LLC,"USNS Ward
FPO AA 35531",96.251.41.114,First Class Flight Ticket - Global,travel,purchase,mobile_app,9999.12,30.55,10000,2025-01-05,33101,90210,3779.54,True,desktop,False,False,False,False,False,False,2025-05-20 00:25:48,2025-05-19 22:26:20,2025-05-20 03:48:03,2025-05-19 19:58:05,2024-06-30,2025-05-20 03:23:28,2025-05-18 16:22:18,326,2025-05-20 04:26:06,2025-05-20 05:07:39,2025-05-20 05:09:51,2025-05-20 04:50:50,2025-05-20 04:13:12,23,28,72,33,False,True,False,True,2025-05-20 05:12:00,True,False,False,20,False,"(False,)","(False,)",False,327.3,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.97,False,True
e6bce2ce-4f67-4895-a4c0-2daf48bac2c4,Erin Krueger,"89176 Hudson Lake Apt. 021
Beniteztown, MO 34153",198.231.152.234,Smith PLC,"93590 Hines Drive
Harperchester, MI 07832",36.148.61.59,Crypto Wallet Top-Up (High Value),digital_goods,purchase,POS,1567.29,88.89,20000,2024-12-31,94105,33101,4173.38,True,mobile,False,False,False,False,False,False,2025-05-20 19:08:42,2025-05-21 00:07:31,2025-05-21 00:07:15,2025-05-21 04:47:15,2025-05-01,2025-05-21 03:22:53,2025-05-20 00:13:31,21,2025-05-21 04:20:18,2025-05-21 04:41:52,2025-05-21 04:00:34,2025-05-21 04:25:32,2025-05-21 04:00:16,38,24,92,39,True,False,False,False,2025-05-21 04:57:00,True,False,False,18,True,"(False,)","(False,)",False,17.63,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.94,True,True
a1826c0d-a992-449b-be96-097f26b3ef26,John Olson,"672 Graham Shores Suite 147
West Diana, TN 21983",95.32.184.60,Schmidt-Chandler,"7998 Rodney Groves Apt. 581
North Patricia, GA 67187",168.91.91.95,First Class Flight Ticket - Global,travel,purchase,online,788.83,78.59,2500,2025-04-15,80202,33101,2778.36,True,desktop,False,False,False,False,False,False,2025-05-20 03:07:33,2025-05-19 21:31:34,2025-05-19 22:51:09,2025-05-20 02:22:15,2024-05-12,2025-05-20 04:26:24,2025-05-15 16:36:55,375,2025-05-20 04:52:59,2025-05-20 04:34:10,2025-05-20 04:39:56,2025-05-20 04:10:05,2025-05-20 04:02:12,26,29,65,30,True,False,False,False,2025-05-20 04:55:00,True,False,False,15,False,"(True,)","(False,)",False,10.04,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.9,False,True
a55a131a-e7ab-477b-9aa7-6b3b775cdcc5,Matthew Barnes,"7296 Steven Prairie
Murphyhaven, AS 75056",2.188.48.214,George Group,"81259 Wanda Ways Suite 185
East Kyle, OH 26861",69.28.75.184,First Class Flight Ticket - Global,travel,purchase,mobile_app,2499.64,170.79,2500,2025-01-16,10001,94105,4136.42,True,tablet,False,False,False,False,False,False,2025-05-21 03:39:52,2025-05-20 23:48:08,2025-05-20 20:16:10,2025-05-20 18:27:56,2024-04-26,2025-05-21 03:20:42,2025-05-21 01:53:54,391,2025-05-21 03:36:33,2025-05-21 03:20:08,2025-05-21 03:47:26,2025-05-21 03:47:32,2025-05-21 03:48:27,11,42,51,28,False,True,False,False,2025-05-21 04:16:00,True,False,False,14,True,"(False,)","(False,)",False,14.64,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.98,False,True
1aeaf6b2-7bd7-4bcc-a638-c01ec00945c8,Darren Keith,"73891 Susan Extensions
Port Michael, MH 72155",159.168.49.114,Bonilla-Charles,"58379 Crystal Mills Apt. 762
Simpsonmouth, MN 82944",197.180.218.61,Exotic Car Rental (Ferrari),travel,purchase,mobile_app,4998.06,186.53,5000,2025-04-01,90210,30301,3131.24,True,mobile,False,False,False,False,False,False,2025-05-20 23:14:34,2025-05-20 16:29:43,2025-05-20 19:06:55,2025-05-20 21:22:23,2025-01-24,2025-05-21 02:03:17,2025-05-19 07:41:55,118,2025-05-21 01:35:50,2025-05-21 02:13:53,2025-05-21 01:35:21,2025-05-21 02:20:35,2025-05-21 02:00:02,22,21,83,32,False,True,False,True,2025-05-21 02:29:00,True,False,False,20,False,"(False,)","(True,)",False,26.79,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.98,True,True
693c02b2-018e-499a-81df-21dc4c15a281,Samuel Taylor,"8745 Mcknight Plaza
Alexandermouth, VA 18842",184.0.221.52,"Butler, Larsen and Cisneros","459 Carter Forges Suite 563
East Patricia, NJ 54317",214.80.171.109,Steam Gift Card $250,digital_goods,purchase,POS,2003.81,173.06,5000,2025-04-01,60601,90210,2821.7,True,mobile,False,False,False,False,False,False,2025-05-20 18:00:01,2025-05-20 18:46:48,2025-05-20 17:17:42,2025-05-21 00:03:56,2024-01-03,2025-05-21 01:45:09,2025-05-16 16:45:59,505,2025-05-21 02:25:04,2025-05-21 01:51:30,2025-05-21 02:06:09,2025-05-21 01:53:04,2025-05-21 02:00:07,10,47,100,31,True,False,False,True,2025-05-21 02:47:00,True,False,True,18,False,"(False,)","(False,)",True,11.58,True,"(False,)","(False,)","(False,)",True,True,"(False,)","(False,)",0.93,True,True
f9586cfd-57c2-424d-b33d-efc5dcc100f5,Tyrone Hester,"7832 Scott Harbors
Port Robertstad, NJ 63166",11.236.242.46,Schultz Inc,"USNV Perez
FPO AE 38492",144.105.239.186,Betting Credits,gambling,purchase,online,1507.8,183.51,1000,2025-03-18,10001,80202,2626,True,mobile,False,False,False,False,False,False,2025-05-21 00:16:44,2025-05-21 01:04:51,2025-05-21 02:58:49,2025-05-20 20:32:15,2024-02-29,2025-05-21 03:34:30,2025-05-20 18:38:38,448,2025-05-21 04:53:51,2025-05-21 04:45:01,2025-05-21 04:25:51,2025-05-21 04:25:59,2025-05-21 04:28:26,32,40,88,22,True,False,False,False,2025-05-21 04:58:00,True,False,False,15,False,"(False,)","(False,)",False,8.22,True,"(False,)","(False,)","(False,)",True,True,"(False,)","(False,)",0.94,False,True
4a1b3fb2-301a-4c0f-a95d-7d248b093efb,Daniel Clark,"5896 Horn Overpass
Tiffanyfurt, MI 61346",130.233.92.18,"Douglas, Richardson and Perez","6272 Arroyo Rapid Apt. 047
West Christopher, GA 73170",188.167.57.72,NFT Purchase,crypto,purchase,mobile_app,2066.23,168.12,10000,2025-05-18,80202,10001,2626,True,mobile,False,False,False,False,False,False,2025-05-21 16:57:15,2025-05-21 18:45:04,2025-05-21 18:09:58,2025-05-21 23:23:24,2024-04-03,2025-05-22 01:55:38,2025-05-21 04:46:42,414,2025-05-22 01:56:35,2025-05-22 02:38:23,2025-05-22 02:05:20,2025-05-22 02:19:12,2025-05-22 02:09:20,40,11,36,26,True,False,False,True,2025-05-22 02:43:37,False,False,True,14,False,"(False,)","(False,)",False,12.29,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.95,False,True
d1eff6fd-cc20-4246-9b5d-8ef888b4879e,Vanessa Mullins,"6043 Andre Avenue
East Sarahmouth, OK 47698",139.250.191.238,Allen and Sons,"7234 Moreno Land
North Teresafort, KS 14799",177.208.154.199,Rolex Daytona,luxury,purchase,mobile_app,1499.29,111.91,10000,2025-02-21,94105,60601,2989.96,True,desktop,False,False,False,False,False,False,2025-05-22 03:56:08,2025-05-22 05:28:07,2025-05-22 03:13:47,2025-05-22 08:32:16,2024-01-23,2025-05-22 09:55:14,2025-05-18 19:45:00,485,2025-05-22 09:13:43,2025-05-22 09:58:21,2025-05-22 09:53:18,2025-05-22 10:04:37,2025-05-22 10:01:52,30,18,91,37,True,False,True,False,2025-05-22 10:13:20,False,False,False,5,False,"(False,)","(False,)",False,13.4,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.94,False,True
847eeb9e-9324-457d-b8af-334d3a40c689,Mary Knight,"292 Kimberly Plaza
Travistown, GA 36728",154.192.27.222,Brock Inc,"Unit 8018 Box 4607
DPO AE 30623",60.237.22.96,Online Casino Credits,digital_goods,purchase,POS,4998.47,27.88,5000,2024-12-20,10001,80202,2626,True,tablet,False,False,False,False,False,False,2025-05-19 21:57:57,2025-05-19 17:18:52,2025-05-20 00:47:45,2025-05-20 01:10:11,2023-12-31,2025-05-20 00:43:29,2025-05-18 19:41:18,508,2025-05-20 02:03:16,2025-05-20 01:32:17,2025-05-20 02:19:58,2025-05-20 02:11:17,2025-05-20 02:12:44,13,37,94,36,False,True,False,True,2025-05-20 02:23:00,True,False,False,18,False,"(False,)","(False,)",False,179.29,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.91,False,True
2508aa57-7b85-4e04-b837-fb48e5315a19,Elizabeth Bowman,"806 Stacey Valleys
Schmidtland, AZ 71070",153.169.7.61,"Russo, White and Cole","852 Hahn Terrace Suite 956
Rhondamouth, KS 86963",171.141.137.198,Hermes Birkin Bag,luxury,purchase,online,584.34,26.96,5000,2025-04-14,94105,33101,4173.38,True,tablet,False,False,False,False,False,False,2025-05-19 22:23:11,2025-05-19 17:35:15,2025-05-20 01:46:49,2025-05-19 19:25:04,2024-11-11,2025-05-20 01:06:24,2025-05-18 16:18:50,192,2025-05-20 01:56:18,2025-05-20 02:20:07,2025-05-20 02:14:27,2025-05-20 02:10:07,2025-05-20 01:56:27,24,41,60,32,True,False,False,False,2025-05-20 02:26:00,True,False,False,18,False,"(False,)","(False,)",False,21.67,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.93,False,True
734bc83d-543b-4da2-ab0c-40eeb58b4a1c,Chad Foster,"Unit 4953 Box 5479
DPO AE 79570",94.134.10.243,Wall Inc,"300 Willis Plaza
East Derek, MO 87233",180.211.82.72,First Class Flight Ticket - Global,travel,purchase,mobile_app,600.71,28.65,10000,2025-02-19,10001,80202,2626,True,desktop,False,False,False,False,False,False,2025-05-20 00:44:55,2025-05-19 16:51:41,2025-05-19 18:41:55,2025-05-20 00:33:11,2025-01-30,2025-05-20 00:57:40,2025-05-16 07:07:48,112,2025-05-20 01:49:59,2025-05-20 02:33:23,2025-05-20 02:20:23,2025-05-20 02:21:44,2025-05-20 02:32:54,21,27,91,27,True,False,False,True,2025-05-20 02:44:00,True,False,True,12,False,"(False,)","(False,)",True,20.97,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.97,False,True
04269126-fa4f-4bf6-9de1-c80e110e2e90,Andre Peck,"72156 Lewis Garden
Hughesstad, AS 79867",140.235.152.103,"Scott, Thompson and Fields","7438 Linda Plain
Mitchellstad, MA 66843",187.9.64.70,First Class Flight Ticket - Global,travel,purchase,mobile_app,2498.5,49.51,2500,2024-12-06,75201,10001,2211.7,True,tablet,False,False,False,False,True,False,2025-05-20 18:18:57,2025-05-20 20:13:52,2025-05-20 23:57:17,2025-05-20 18:13:58,2024-08-22,2025-05-21 02:09:17,2025-05-20 05:55:03,273,2025-05-21 02:38:54,2025-05-21 02:52:38,2025-05-21 03:04:04,2025-05-21 02:42:13,2025-05-21 03:24:18,20,15,77,15,False,True,False,True,2025-05-21 03:37:00,True,False,False,5,False,"(False,)","(False,)",False,50.46,True,"(False,)","(True,)","(False,)",True,False,"(False,)","(False,)",0.95,False,True
54d92d3a-59a4-4c3f-a528-a47c84a3bc01,Judith Lindsey,"0178 Lawson Skyway
Lake John, WI 70351",16.177.85.149,"Davis, Reynolds and Smith","72426 David Coves
New Vickieport, OR 78366",162.209.5.67,Diamond Necklace,luxury,purchase,POS,19998.43,170.99,20000,2025-04-17,90210,60601,2821.7,True,desktop,False,False,False,False,False,False,2025-05-21 01:24:45,2025-05-21 02:30:34,2025-05-21 03:18:38,2025-05-21 01:11:52,2024-03-04,2025-05-21 03:54:15,2025-05-20 01:02:59,444,2025-05-21 04:36:28,2025-05-21 04:41:27,2025-05-21 04:03:56,2025-05-21 03:56:45,2025-05-21 04:25:40,32,20,41,39,False,True,False,False,2025-05-21 04:52:00,True,False,True,15,False,"(False,)","(False,)",False,116.96,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.95,False,True
13f03da4-4b01-401c-98aa-c166b3f87e4b,Dylan Howell PhD,"8204 Wright Lights
North Tammy, AZ 71032",162.166.105.16,Kelly and Sons,"4038 Carl Lodge
Lisaborough, VI 14438",168.24.127.199,Exclusive Concert VIP Pass,travel,purchase,mobile_app,19999.41,22.2,20000,2025-01-19,75201,10001,2211.7,True,tablet,False,False,False,False,False,False,2025-05-21 02:19:40,2025-05-21 03:12:49,2025-05-20 22:17:22,2025-05-20 21:25:18,2023-06-29,2025-05-21 04:07:58,2025-05-18 23:33:48,693,2025-05-21 05:25:16,2025-05-21 05:01:53,2025-05-21 05:09:54,2025-05-21 05:49:04,2025-05-21 05:36:18,40,33,82,17,False,True,False,False,2025-05-21 05:58:00,True,False,False,13,False,"(False,)","(False,)",False,900.87,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.98,False,True
628090de-cbcb-4c40-93b1-1f4784fda133,Paul Ali,"65360 Lee Key
Michaelville, OK 10160",103.222.105.155,"Kim, Downs and Sellers","0220 Logan Fall
Port Katrinaton, FM 04366",2.12.126.221,Rolex Daytona,luxury,purchase,mobile_app,999.89,32.62,1000,2025-02-10,90210,10001,3956.95,True,desktop,False,True,False,False,False,False,2025-05-21 10:23:16,2025-05-21 03:16:36,2025-05-21 03:48:22,2025-05-21 09:25:29,2024-12-06,2025-05-21 11:46:20,2025-05-18 14:20:26,167,2025-05-21 11:40:11,2025-05-21 11:29:18,2025-05-21 12:10:30,2025-05-21 12:09:21,2025-05-21 12:07:50,41,36,38,23,False,True,False,False,2025-05-21 12:16:33,False,False,False,17,True,"(False,)","(False,)",False,30.65,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.95,False,True
77ac340a-61e8-4855-b4e0-9b20add89be2,Alexander Rogers,"64000 Harris Plaza Suite 184
Grayfort, CO 35545",174.131.97.200,"Baker, Allen and Klein","36561 Nichols Inlet Suite 209
Mccoymouth, NV 29924",67.165.173.119,Exclusive Concert VIP Pass,travel,purchase,online,9998.03,191.72,10000,2024-12-21,60601,90210,2821.7,True,mobile,False,False,False,False,False,False,2025-05-20 22:16:13,2025-05-20 22:09:07,2025-05-20 23:38:16,2025-05-21 00:25:22,2024-10-26,2025-05-21 05:16:44,2025-05-16 21:08:31,208,2025-05-21 05:29:51,2025-05-21 05:21:33,2025-05-21 04:57:06,2025-05-21 05:37:29,2025-05-21 05:23:22,28,47,89,31,False,True,False,True,2025-05-21 05:55:00,True,False,False,14,False,"(False,)","(False,)",False,52.15,True,"(False,)","(False,)","(False,)",True,True,"(False,)","(True,)",0.96,False,True
0086ba6f-915d-48b7-940b-4ca676e023c3,Chad Allen,"403 Stephanie Lane
Port Rachel, ND 82997",221.94.169.7,"Mcneil, Kirby and Cardenas","PSC 9173, Box 2720
APO AP 98910",41.235.216.69,NFT Purchase,crypto,purchase,mobile_app,1748.51,173.79,5000,2025-02-23,90210,60601,2821.7,True,desktop,False,False,False,True,False,False,2025-05-19 23:32:34,2025-05-19 20:37:21,2025-05-19 18:12:23,2025-05-19 23:02:44,2024-09-23,2025-05-20 02:10:08,2025-05-19 11:28:52,241,2025-05-20 02:28:49,2025-05-20 02:10:32,2025-05-20 02:09:27,2025-05-20 02:27:08,2025-05-20 02:55:01,44,31,76,32,True,False,False,True,2025-05-20 03:05:00,True,False,True,17,False,"(False,)","(False,)",False,10.06,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.91,False,True
d00bfdf8-c19d-4f5e-8a9d-1feca13e2abb,Amanda Peters,"7931 Lori Drives
New Charlesburgh, OK 26758",223.29.233.192,Brown-Gomez,"3339 Tina Gardens
Jeffreybury, IA 89284",32.224.11.80,Diamond Necklace,luxury,purchase,POS,19999.79,48.05,20000,2025-01-17,90210,60601,2821.7,True,desktop,False,False,False,False,False,False,2025-05-21 01:09:02,2025-05-21 02:34:11,2025-05-21 00:24:11,2025-05-21 02:22:38,2024-09-15,2025-05-21 03:07:00,2025-05-19 00:41:05,249,2025-05-21 02:24:46,2025-05-21 03:08:26,2025-05-21 03:12:46,2025-05-21 02:23:09,2025-05-21 02:53:46,35,19,95,22,False,True,False,True,2025-05-21 03:20:00,True,False,False,8,True,"(False,)","(False,)",True,416.23,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.98,False,True
b65938b8-32da-4e83-8ff4-4a5bfb245365,Dr. John Gordon,"060 Hicks Forks Suite 391
Wagnertown, TN 45106",195.66.225.30,"Petersen, Schneider and Whitaker","26158 Robin Trace Suite 922
Murrayport, GU 56983",195.56.46.18,NFT Purchase,crypto,purchase,mobile_app,3659.91,192.25,2500,2025-05-04,60601,94105,2989.96,True,mobile,False,False,False,False,False,False,2025-05-19 21:20:16,2025-05-19 20:42:43,2025-05-20 04:18:17,2025-05-20 00:39:47,2025-04-13,2025-05-20 04:54:41,2025-05-19 15:40:06,39,2025-05-20 04:49:49,2025-05-20 04:42:25,2025-05-20 05:09:02,2025-05-20 04:54:59,2025-05-20 05:06:05,47,13,64,31,True,False,False,False,2025-05-20 05:26:00,True,False,False,20,False,"(False,)","(False,)",False,19.04,True,"(False,)","(False,)","(False,)",True,False,"(False,)","(False,)",0.93,False,True
